entry_date,exit_date,direction,holding_days,trade_return_pct
2018-09-18,2018-09-19,Long,1,0.1
2018-09-19,2018-09-20,Long,1,0.73
2018-09-20,2018-09-21,Long,1,-0.08
2018-09-21,2018-09-24,Long,3,-0.26
2018-09-24,2018-09-25,Long,1,-0.08
2018-09-25,2018-09-26,Long,1,-0.28
2018-09-26,2018-09-27,Long,1,0.25
2018-09-27,2018-09-28,Long,1,0.01
2018-09-28,2018-10-01,Long,3,0.22
2018-10-01,2018-10-02,Long,1,-0.04
2018-10-02,2018-10-03,Long,1,0.05
2018-10-03,2018-10-04,Long,1,-0.64
2018-10-04,2018-10-05,Long,1,-0.43
2018-10-05,2018-10-08,Long,3,0.0
2018-10-08,2018-10-09,Long,1,-0.11
2018-10-09,2018-10-10,Long,1,-2.33
2018-10-10,2018-10-11,Long,1,-1.69
2018-10-11,2018-10-12,Long,1,1.1
2018-10-12,2018-10-15,Long,3,-0.4
2018-10-15,2018-10-16,Long,1,1.67
2018-10-16,2018-10-17,Long,1,0.02
2018-10-17,2018-10-19,Long,2,-1.24
2018-10-19,2018-10-22,Long,3,-0.37
2018-10-22,2018-10-23,Long,1,-0.4
2018-10-23,2018-10-24,Long,1,-2.57
2018-10-24,2018-10-25,Long,1,1.26
2018-10-25,2018-10-26,Long,1,-1.24
2018-10-26,2018-10-29,Long,3,-0.42
2018-10-29,2018-10-30,Long,1,1.16
2018-10-30,2018-10-31,Long,1,0.84
2018-10-31,2018-11-01,Long,1,0.65
2018-11-01,2018-11-02,Long,1,-0.35
2018-11-02,2018-11-05,Long,3,0.26
2018-11-05,2018-11-06,Long,1,0.33
2018-11-06,2018-11-07,Long,1,1.34
2018-11-07,2018-11-08,Long,1,-0.11
2018-11-08,2018-11-09,Long,1,-0.51
2018-11-09,2018-11-12,Long,3,-0.73
2018-11-12,2018-11-13,Long,1,-0.09
2018-11-13,2018-11-14,Long,1,-0.3
2018-11-14,2018-11-15,Long,1,0.4
2018-11-15,2018-11-16,Long,1,0.08
2018-11-16,2018-11-19,Long,3,-0.41
2018-11-19,2018-11-20,Long,1,-0.6
2018-11-20,2018-11-21,Long,1,0.16
2018-11-21,2018-11-22,Long,1,0.0
2018-11-22,2018-11-23,Long,1,-0.24
2018-11-23,2018-11-26,Long,3,0.73
2018-11-26,2018-11-27,Long,1,0.14
2018-11-27,2018-11-28,Long,1,1.1
2018-11-28,2018-11-29,Long,1,-0.09
2018-11-29,2018-11-30,Long,1,0.28
2018-11-30,2018-12-03,Long,3,0.51
2018-12-03,2018-12-04,Long,1,-1.68
2018-12-04,2018-12-05,Long,1,0.0
2018-12-05,2018-12-06,Long,1,-0.08
2018-12-06,2018-12-07,Long,1,-1.31
2018-12-07,2018-12-10,Long,3,0.08
2018-12-10,2018-12-11,Long,1,0.01
2018-12-11,2018-12-13,Long,2,0.25
2018-12-13,2018-12-14,Long,1,-0.91
2018-12-14,2018-12-17,Long,3,-1.0
2018-12-17,2018-12-18,Long,1,-0.06
2018-12-18,2018-12-19,Long,1,-0.8
2018-12-19,2018-12-20,Long,1,-0.74
2018-12-20,2018-12-21,Long,1,-0.98
2018-12-21,2018-12-25,Long,4,-1.12
2018-12-25,2018-12-26,Long,1,3.08
2018-12-26,2018-12-27,Long,1,0.49
2018-12-27,2018-12-28,Long,1,-0.08
2018-12-28,2018-12-31,Long,3,0.53
2018-12-31,2019-01-01,Long,1,0.0
2019-01-01,2019-01-02,Long,1,0.08
2019-01-02,2019-01-03,Long,1,-1.78
2019-01-03,2019-01-04,Long,1,2.14
2019-01-04,2019-01-07,Long,3,0.48
2019-01-07,2019-01-08,Long,1,0.67
2019-01-08,2019-01-09,Long,1,0.37
2019-01-09,2019-01-10,Long,1,0.29
2019-01-10,2019-01-11,Long,1,0.03
2019-01-11,2019-01-14,Long,3,-0.43
2019-01-14,2019-01-15,Long,1,0.86
2019-01-15,2019-01-16,Long,1,0.2
2019-01-16,2019-01-17,Long,1,0.65
2019-01-17,2019-01-18,Long,1,1.09
2019-01-18,2019-01-21,Long,3,0.0
2019-01-21,2019-01-23,Long,2,-0.98
2019-01-23,2019-01-24,Long,1,0.04
2019-01-24,2019-01-25,Long,1,0.62
2019-01-25,2019-01-28,Long,3,-0.52
2019-01-28,2019-01-29,Long,1,-0.11
2019-01-29,2019-01-30,Long,1,1.34
2019-01-30,2019-02-01,Long,2,0.75
2019-02-01,2019-02-04,Long,3,0.57
2019-02-04,2019-02-05,Long,1,0.35
2019-02-05,2019-02-06,Long,1,-0.11
2019-02-06,2019-02-07,Long,1,-0.74
2019-02-07,2019-02-08,Long,1,0.09
2019-02-08,2019-02-11,Long,3,0.05
2019-02-11,2019-02-12,Long,1,1.16
2019-02-12,2019-02-13,Long,1,0.3
2019-02-13,2019-02-14,Long,1,-0.19
2019-02-14,2019-02-15,Long,1,0.97
2019-02-15,2019-02-18,Long,3,0.0
2019-02-18,2019-02-19,Long,1,0.16
2019-02-19,2019-02-20,Long,1,0.18
2019-02-20,2019-02-21,Long,1,-0.36
2019-02-21,2019-02-22,Long,1,0.59
2019-02-22,2019-02-25,Long,3,0.13
2019-02-25,2019-02-27,Long,2,-0.11
2019-02-27,2019-02-28,Long,1,-0.18
2019-02-28,2019-03-01,Long,1,0.59
2019-03-01,2019-03-04,Long,3,-0.35
2019-03-04,2019-03-05,Long,1,-0.13
2019-03-05,2019-03-06,Long,1,-0.61
2019-03-06,2019-03-07,Long,1,-0.82
2019-03-07,2019-03-08,Long,1,-0.2
2019-03-08,2019-03-11,Long,3,1.4
2019-03-11,2019-03-12,Long,1,0.35
2019-03-12,2019-03-13,Long,1,0.59
2019-03-13,2019-03-14,Long,1,-0.06
2019-03-14,2019-03-15,Long,1,0.42
2019-03-15,2019-03-18,Long,3,0.3
2019-03-18,2019-03-19,Long,1,0.02
2019-03-19,2019-03-20,Long,1,-0.23
2019-03-20,2019-03-21,Long,1,0.97
2019-03-21,2019-03-22,Long,1,-1.42
2019-03-22,2019-03-25,Long,3,-0.07
2019-03-25,2019-03-26,Long,1,0.56
2019-03-26,2019-03-27,Long,1,-0.38
2019-03-27,2019-03-28,Long,1,0.27
2019-03-28,2019-04-01,Long,4,1.22
2019-04-01,2019-04-02,Long,1,0.02
2019-04-02,2019-04-03,Long,1,0.09
2019-04-03,2019-04-04,Long,1,0.13
2019-04-04,2019-04-05,Long,1,0.27
2019-04-05,2019-04-08,Long,3,0.04
2019-04-08,2019-04-09,Long,1,-0.31
2019-04-09,2019-04-10,Long,1,0.19
2019-04-10,2019-04-11,Long,1,-0.02
2019-04-11,2019-04-12,Long,1,0.29
2019-04-12,2019-04-15,Long,3,-0.04
2019-04-15,2019-04-16,Long,1,0.04
2019-04-16,2019-04-17,Long,1,-0.16
2019-04-17,2019-04-18,Long,1,0.13
2019-04-18,2019-04-19,Long,1,0.0
2019-04-19,2019-04-22,Long,3,0.04
2019-04-22,2019-04-23,Long,1,0.38
2019-04-23,2019-04-24,Long,1,-0.13
2019-04-24,2019-04-25,Long,1,-0.04
2019-04-25,2019-04-26,Long,1,0.26
2019-04-26,2019-04-29,Long,3,0.1
2019-04-29,2019-04-30,Long,1,0.03
2019-04-30,2019-05-01,Long,1,-0.59
2019-05-01,2019-05-02,Long,1,-0.15
2019-05-02,2019-05-03,Long,1,0.69
2019-05-03,2019-05-06,Long,3,-0.32
2019-05-06,2019-05-09,Long,3,-1.43
2019-05-09,2019-05-10,Long,1,0.38
2019-05-10,2019-05-13,Long,3,-2.04
2019-05-13,2019-05-14,Long,1,0.77
2019-05-14,2019-05-16,Long,2,1.19
2019-05-16,2019-05-17,Long,1,-0.53
2019-05-17,2019-05-20,Long,3,-0.48
2019-05-20,2019-05-23,Long,3,-0.45
2019-05-23,2019-05-24,Long,1,0.13
2019-05-24,2019-05-27,Long,3,0.0
2019-05-27,2019-05-28,Long,1,-0.49
2019-05-28,2019-05-29,Long,1,-0.38
2019-05-29,2019-05-30,Long,1,0.15
2019-05-30,2019-05-31,Long,1,-0.81
2019-05-31,2019-06-03,Long,3,-0.16
2019-06-03,2019-06-04,Long,1,0.89
2019-06-04,2019-06-05,Long,1,0.52
2019-06-05,2019-06-07,Long,2,1.07
2019-06-07,2019-06-10,Long,3,0.28
2019-06-10,2019-06-11,Long,1,-0.01
2019-06-11,2019-06-12,Long,1,-0.06
2019-06-12,2019-06-13,Long,1,0.11
2019-06-13,2019-06-14,Long,1,-0.02
2019-06-14,2019-06-17,Long,3,0.0
2019-06-17,2019-06-18,Long,1,0.25
2019-06-18,2019-06-19,Long,1,0.08
2019-06-19,2019-06-20,Long,1,0.41
2019-06-20,2019-06-21,Long,1,-0.04
2019-06-21,2019-06-24,Long,3,-0.04
2019-06-24,2019-06-25,Long,1,-0.29
2019-06-25,2019-06-26,Long,1,-0.05
2019-06-26,2019-06-27,Long,1,0.19
2019-06-27,2019-07-01,Long,4,0.69
2019-07-01,2019-07-02,Long,1,0.1
2019-07-02,2019-07-03,Long,1,0.57
2019-07-03,2019-07-04,Long,1,0.0
2019-07-04,2019-07-09,Long,5,-0.42
2019-07-09,2019-07-10,Long,1,0.44
2019-07-10,2019-07-11,Long,1,0.2
2019-07-11,2019-07-12,Long,1,0.33
2019-07-12,2019-07-15,Long,3,0.03
2019-07-15,2019-07-16,Long,1,-0.24
2019-07-16,2019-07-17,Long,1,-0.54
2019-07-17,2019-07-18,Long,1,0.27
2019-07-18,2019-07-19,Long,1,-0.35
2019-07-19,2019-07-22,Long,3,0.14
2019-07-22,2019-07-23,Long,1,0.45
2019-07-23,2019-07-24,Long,1,0.34
2019-07-24,2019-07-25,Long,1,-0.27
2019-07-25,2019-07-26,Long,1,0.45
2019-07-26,2019-07-29,Long,3,-0.13
2019-07-29,2019-07-30,Long,1,-0.18
2019-07-30,2019-07-31,Long,1,-0.84
2019-07-31,2019-08-01,Long,1,-0.37
2019-08-01,2019-08-02,Long,1,-0.2
2019-08-02,2019-08-05,Cash,3,0.0
2019-08-05,2019-08-06,Long,1,0.29
2019-08-06,2019-08-07,Long,1,0.02
2019-08-07,2019-08-08,Long,1,0.8
2019-08-08,2019-08-09,Long,1,-0.21
2019-08-09,2019-08-12,Long,3,-0.76
2019-08-12,2019-08-13,Long,1,0.8
2019-08-13,2019-08-14,Long,1,-1.95
2019-08-14,2019-08-15,Long,1,0.17
2019-08-15,2019-08-16,Long,1,0.73
2019-08-16,2019-08-19,Long,3,0.64
2019-08-19,2019-08-20,Long,1,-0.43
2019-08-20,2019-08-22,Long,2,0.5
2019-08-22,2019-08-23,Long,1,-1.96
2019-08-23,2019-08-26,Long,3,0.9
2019-08-26,2019-08-27,Long,1,-0.25
2019-08-27,2019-08-28,Long,1,0.42
2019-08-28,2019-08-29,Long,1,0.89
2019-08-29,2019-08-30,Long,1,-0.03
2019-08-30,2019-09-02,Long,3,0.0
2019-09-02,2019-09-03,Long,1,-0.49
2019-09-03,2019-09-04,Long,1,0.85
2019-09-04,2019-09-05,Long,1,0.93
2019-09-05,2019-09-06,Long,1,0.05
2019-09-06,2019-09-09,Long,3,0.04
2019-09-09,2019-09-10,Long,1,-0.01
2019-09-10,2019-09-12,Long,2,0.7
2019-09-12,2019-09-13,Long,1,-0.04
2019-09-13,2019-09-16,Long,3,-0.24
2019-09-16,2019-09-17,Long,1,0.19
2019-09-17,2019-09-18,Long,1,0.05
2019-09-18,2019-09-19,Long,1,-0.01
2019-09-19,2019-09-20,Long,1,-0.31
2019-09-20,2019-09-23,Long,3,-0.01
2019-09-23,2019-09-24,Long,1,-0.24
2019-09-24,2019-09-25,Long,1,0.39
2019-09-25,2019-09-26,Long,1,-0.12
2019-09-26,2019-09-27,Long,1,-0.22
2019-09-27,2019-09-30,Long,3,0.05
2019-09-30,2019-10-01,Long,1,-0.09
2019-10-01,2019-10-02,Long,1,-0.8
2019-10-02,2019-10-04,Long,2,0.53
2019-10-04,2019-10-08,Cash,4,0.0
2019-10-08,2019-10-09,Long,1,0.38
2019-10-09,2019-10-10,Long,1,0.24
2019-10-10,2019-10-11,Long,1,0.4
2019-10-11,2019-10-14,Long,3,-0.03
2019-10-14,2019-10-15,Long,1,0.25
2019-10-15,2019-10-16,Long,1,-0.05
2019-10-16,2019-10-17,Long,1,0.05
2019-10-17,2019-10-18,Long,1,-0.08
2019-10-18,2019-10-21,Long,3,0.3
2019-10-21,2019-10-22,Long,1,-0.18
2019-10-22,2019-10-23,Long,1,0.17
2019-10-23,2019-10-24,Long,1,0.06
2019-10-24,2019-10-25,Long,1,0.17
2019-10-25,2019-10-28,Long,3,0.31
2019-10-28,2019-10-29,Long,1,-0.02
2019-10-29,2019-10-30,Long,1,0.22
2019-10-30,2019-10-31,Long,1,-0.13
2019-10-31,2019-11-01,Long,1,0.6
2019-11-01,2019-11-04,Long,3,0.2
2019-11-04,2019-11-05,Long,1,-0.07
2019-11-05,2019-11-06,Long,1,0.01
2019-11-06,2019-11-07,Long,1,0.19
2019-11-07,2019-11-08,Long,1,0.15
2019-11-08,2019-11-11,Long,3,-0.11
2019-11-11,2019-11-12,Long,1,0.13
2019-11-12,2019-11-13,Long,1,0.02
2019-11-13,2019-11-14,Long,1,0.1
2019-11-14,2019-11-15,Long,1,0.47
2019-11-15,2019-11-18,Long,3,0.05
2019-11-18,2019-11-19,Long,1,-0.02
2019-11-19,2019-11-20,Long,1,-0.22
2019-11-20,2019-11-21,Long,1,-0.09
2019-11-21,2019-11-25,Long,4,0.59
2019-11-25,2019-11-26,Long,1,0.12
2019-11-26,2019-11-27,Long,1,0.26
2019-11-27,2019-11-28,Long,1,0.0
2019-11-28,2019-11-29,Long,1,-0.26
2019-11-29,2019-12-02,Long,3,-0.57
2019-12-02,2019-12-03,Long,1,-0.5
2019-12-03,2019-12-04,Long,1,0.48
2019-12-04,2019-12-05,Long,1,0.14
2019-12-05,2019-12-06,Long,1,0.6
2019-12-06,2019-12-09,Long,3,-0.21
2019-12-09,2019-12-10,Long,1,-0.07
2019-12-10,2019-12-11,Long,1,0.19
2019-12-11,2019-12-12,Long,1,0.61
2019-12-12,2019-12-13,Long,1,0.04
2019-12-13,2019-12-16,Long,3,0.47
2019-12-16,2019-12-18,Long,2,0.02
2019-12-18,2019-12-19,Long,1,0.27
2019-12-19,2019-12-20,Long,1,0.27
2019-12-20,2019-12-23,Long,3,0.09
2019-12-23,2019-12-24,Long,1,0.0
2019-12-24,2019-12-25,Long,1,0.0
2019-12-25,2019-12-27,Long,2,0.28
2019-12-27,2019-12-30,Long,3,-0.27
2019-12-30,2019-12-31,Long,1,0.12
2019-12-31,2020-01-01,Long,1,0.0
2020-01-01,2020-01-02,Long,1,0.56
2020-01-02,2020-01-03,Long,1,-0.48
2020-01-03,2020-01-06,Long,3,0.24
2020-01-06,2020-01-07,Long,1,-0.19
2020-01-07,2020-01-08,Long,1,0.4
2020-01-08,2020-01-09,Long,1,0.47
2020-01-09,2020-01-10,Long,1,-0.21
2020-01-10,2020-01-13,Long,3,0.48
2020-01-13,2020-01-14,Long,1,-0.11
2020-01-14,2020-01-15,Long,1,0.18
2020-01-15,2020-01-16,Long,1,0.65
2020-01-16,2020-01-17,Long,1,0.25
2020-01-17,2020-01-20,Long,3,0.0
2020-01-20,2020-01-21,Long,1,-0.16
2020-01-21,2020-01-22,Long,1,0.01
2020-01-22,2020-01-23,Long,1,0.1
2020-01-23,2020-01-24,Long,1,-0.78
2020-01-24,2020-01-27,Long,3,-1.43
2020-01-27,2020-01-28,Long,1,0.9
2020-01-28,2020-01-29,Long,1,-0.08
2020-01-29,2020-01-30,Long,1,0.3
2020-01-30,2020-01-31,Long,1,-1.6
2020-01-31,2020-02-03,Long,3,0.69
2020-02-03,2020-02-04,Long,1,1.42
2020-02-04,2020-02-05,Long,1,1.13
2020-02-05,2020-02-06,Long,1,0.31
2020-02-06,2020-02-07,Long,1,-0.51
2020-02-07,2020-02-10,Long,3,0.7
2020-02-10,2020-02-11,Long,1,0.16
2020-02-11,2020-02-12,Long,1,0.64
2020-02-12,2020-02-13,Long,1,-0.1
2020-02-13,2020-02-14,Long,1,0.16
2020-02-14,2020-02-17,Long,3,0.0
2020-02-17,2020-02-18,Long,1,-0.25
2020-02-18,2020-02-20,Long,2,0.06
2020-02-20,2020-02-21,Long,1,-0.96
2020-02-21,2020-02-24,Long,3,-3.25
2020-02-24,2020-02-25,Long,1,-2.8
2020-02-25,2020-02-26,Long,1,-0.35
2020-02-26,2020-02-27,Long,1,-4.14
2020-02-27,2020-02-28,Long,1,-0.41
2020-02-28,2020-03-02,Long,3,3.78
2020-03-02,2020-03-03,Long,1,-1.95
2020-03-03,2020-03-04,Long,1,3.64
2020-03-04,2020-03-05,Long,1,-0.32
2020-03-05,2020-03-06,Long,1,-0.62
2020-03-06,2020-03-09,Long,3,-0.52
2020-03-09,2020-03-10,Cash,1,0.0
2020-03-10,2020-03-11,Long,1,-0.3
2020-03-11,2020-03-12,Long,1,-0.89
2020-03-12,2020-03-13,Long,1,1.11
2020-03-13,2020-03-20,Cash,7,0.0
2020-03-20,2020-03-23,Long,3,-0.04
2020-03-23,2020-03-24,Cash,1,0.0
2020-03-24,2020-03-25,Long,1,0.15
2020-03-25,2020-03-26,Long,1,0.49
2020-03-26,2020-03-30,Cash,4,0.0
2020-03-30,2020-03-31,Long,1,-0.48
2020-03-31,2020-04-01,Long,1,-2.41
2020-04-01,2020-04-02,Long,1,0.74
2020-04-02,2020-04-03,Long,1,-1.08
2020-04-03,2020-04-06,Long,3,4.57
2020-04-06,2020-04-07,Long,1,0.08
2020-04-07,2020-04-08,Long,1,2.76
2020-04-08,2020-04-09,Long,1,1.25
2020-04-09,2020-04-10,Long,1,0.0
2020-04-10,2020-04-13,Long,3,-0.75
2020-04-13,2020-04-14,Long,1,2.49
2020-04-14,2020-04-15,Long,1,-1.91
2020-04-15,2020-04-16,Long,1,0.44
2020-04-16,2020-04-17,Long,1,2.55
2020-04-17,2020-04-20,Long,3,-1.69
2020-04-20,2020-04-21,Long,1,-2.93
2020-04-21,2020-04-22,Long,1,2.14
2020-04-22,2020-04-23,Long,1,-0.01
2020-04-23,2020-04-24,Long,1,1.36
2020-04-24,2020-04-27,Long,3,1.41
2020-04-27,2020-04-28,Long,1,-0.46
2020-04-28,2020-04-29,Long,1,2.6
2020-04-29,2020-04-30,Long,1,-0.93
2020-04-30,2020-05-01,Long,1,-2.65
2020-05-01,2020-05-08,Long,7,3.41
2020-05-08,2020-05-11,Long,3,0.02
2020-05-11,2020-05-12,Long,1,-1.99
2020-05-12,2020-05-13,Long,1,-1.76
2020-05-13,2020-05-14,Long,1,1.19
2020-05-14,2020-05-15,Long,1,0.46
2020-05-15,2020-05-18,Long,3,3.04
2020-05-18,2020-05-21,Long,3,-0.04
2020-05-21,2020-05-22,Long,1,0.19
2020-05-22,2020-05-25,Long,3,0.0
2020-05-25,2020-05-26,Long,1,1.23
2020-05-26,2020-05-27,Long,1,1.48
2020-05-27,2020-05-28,Long,1,-0.18
2020-05-28,2020-05-29,Long,1,0.44
2020-05-29,2020-06-01,Long,3,0.4
2020-06-01,2020-06-02,Long,1,0.82
2020-06-02,2020-06-03,Long,1,1.31
2020-06-03,2020-06-04,Long,1,-0.26
2020-06-04,2020-06-05,Long,1,2.51
2020-06-05,2020-06-08,Long,3,1.18
2020-06-08,2020-06-09,Long,1,-0.73
2020-06-09,2020-06-10,Long,1,-0.55
2020-06-10,2020-06-11,Long,1,-5.7
2020-06-11,2020-06-12,Long,1,1.17
2020-06-12,2020-06-15,Long,3,0.91
2020-06-15,2020-06-16,Long,1,1.87
2020-06-16,2020-06-17,Long,1,-0.41
2020-06-17,2020-06-18,Long,1,0.04
2020-06-18,2020-06-22,Long,4,0.06
2020-06-22,2020-06-23,Long,1,0.45
2020-06-23,2020-06-25,Long,2,-1.47
2020-06-25,2020-06-26,Long,1,-2.32
2020-06-26,2020-06-29,Long,3,1.42
2020-06-29,2020-06-30,Long,1,1.22
2020-06-30,2020-07-01,Long,1,0.67
2020-07-01,2020-07-02,Long,1,0.53
2020-07-02,2020-07-03,Long,1,0.0
2020-07-03,2020-07-07,Long,4,0.47
2020-07-07,2020-07-08,Long,1,0.73
2020-07-08,2020-07-09,Long,1,-0.54
2020-07-09,2020-07-10,Long,1,0.96
2020-07-10,2020-07-13,Long,3,-0.82
2020-07-13,2020-07-14,Long,1,1.22
2020-07-14,2020-07-15,Long,1,0.87
2020-07-15,2020-07-16,Long,1,-0.31
2020-07-16,2020-07-17,Long,1,0.28
2020-07-17,2020-07-21,Long,4,0.96
2020-07-21,2020-07-22,Long,1,0.54
2020-07-22,2020-07-24,Long,2,-1.73
2020-07-24,2020-07-27,Long,3,0.69
2020-07-27,2020-07-28,Long,1,-0.6
2020-07-28,2020-07-29,Long,1,1.16
2020-07-29,2020-07-30,Long,1,-0.34
2020-07-30,2020-07-31,Long,1,0.74
2020-07-31,2020-08-04,Long,4,1.02
2020-08-04,2020-08-05,Long,1,0.59
2020-08-05,2020-08-06,Long,1,0.62
2020-08-06,2020-08-10,Long,4,0.34
2020-08-10,2020-08-12,Long,2,0.52
2020-08-12,2020-08-13,Long,1,-0.17
2020-08-13,2020-08-14,Long,1,0.0
2020-08-14,2020-08-17,Long,3,0.28
2020-08-17,2020-08-19,Long,2,-0.19
2020-08-19,2020-08-20,Long,1,0.29
2020-08-20,2020-08-21,Long,1,0.33
2020-08-21,2020-08-24,Long,3,0.94
2020-08-24,2020-08-25,Long,1,0.32
2020-08-25,2020-08-26,Long,1,0.96
2020-08-26,2020-08-27,Long,1,0.21
2020-08-27,2020-08-28,Long,1,0.61
2020-08-28,2020-08-31,Long,3,-0.34
2020-08-31,2020-09-02,Long,2,2.28
2020-09-02,2020-09-03,Long,1,-3.27
2020-09-03,2020-09-04,Long,1,-0.78
2020-09-04,2020-09-08,Long,4,-2.57
2020-09-08,2020-09-09,Long,1,1.87
2020-09-09,2020-09-10,Long,1,-1.66
2020-09-10,2020-09-11,Long,1,0.05
2020-09-11,2020-09-14,Long,3,1.25
2020-09-14,2020-09-15,Long,1,0.48
2020-09-15,2020-09-16,Long,1,-0.38
2020-09-16,2020-09-17,Long,1,-0.84
2020-09-17,2020-09-18,Long,1,-1.11
2020-09-18,2020-09-21,Long,3,-1.05
2020-09-21,2020-09-22,Long,1,0.97
2020-09-22,2020-09-23,Long,1,-2.22
2020-09-23,2020-09-24,Long,1,0.25
2020-09-24,2020-09-25,Long,1,1.54
2020-09-25,2020-09-28,Long,3,1.58
2020-09-28,2020-09-29,Long,1,-0.52
2020-09-29,2020-09-30,Long,1,0.73
2020-09-30,2020-10-02,Long,2,-0.29
2020-10-02,2020-10-05,Long,3,1.66
2020-10-05,2020-10-06,Long,1,-1.34
2020-10-06,2020-10-07,Long,1,1.66
2020-10-07,2020-10-08,Long,1,0.84
2020-10-08,2020-10-09,Long,1,0.83
2020-10-09,2020-10-12,Long,3,1.51
2020-10-12,2020-10-13,Long,1,-0.62
2020-10-13,2020-10-14,Long,1,-0.6
2020-10-14,2020-10-15,Long,1,-0.12
2020-10-15,2020-10-16,Long,1,-0.06
2020-10-16,2020-10-19,Long,3,-1.43
2020-10-19,2020-10-20,Long,1,0.38
2020-10-20,2020-10-21,Long,1,-0.18
2020-10-21,2020-10-22,Long,1,0.52
2020-10-22,2020-10-23,Long,1,0.32
2020-10-23,2020-10-26,Long,3,-1.74
2020-10-26,2020-10-27,Long,1,-0.33
2020-10-27,2020-10-28,Long,1,-3.24
2020-10-28,2020-10-29,Long,1,0.96
2020-10-29,2020-10-30,Long,1,-1.0
2020-10-30,2020-11-02,Long,3,1.06
2020-11-02,2020-11-04,Long,2,3.82
2020-11-04,2020-11-06,Long,2,1.81
2020-11-06,2020-11-10,Long,4,1.06
2020-11-10,2020-11-11,Long,1,0.71
2020-11-11,2020-11-12,Long,1,-0.92
2020-11-12,2020-11-13,Long,1,1.32
2020-11-13,2020-11-16,Long,3,1.16
2020-11-16,2020-11-18,Long,2,-1.61
2020-11-18,2020-11-19,Long,1,0.38
2020-11-19,2020-11-20,Long,1,-0.64
2020-11-20,2020-11-23,Long,3,0.55
2020-11-23,2020-11-25,Long,2,1.36
2020-11-25,2020-11-30,Long,5,-0.15
2020-11-30,2020-12-01,Long,1,1.01
2020-12-01,2020-12-02,Long,1,0.2
2020-12-02,2020-12-03,Long,1,-0.03
2020-12-03,2020-12-04,Long,1,0.8
2020-12-04,2020-12-07,Long,3,-0.19
2020-12-07,2020-12-08,Long,1,0.27
2020-12-08,2020-12-09,Long,1,-0.82
2020-12-09,2020-12-10,Long,1,-0.03
2020-12-10,2020-12-14,Long,4,-0.52
2020-12-14,2020-12-15,Long,1,1.25
2020-12-15,2020-12-16,Long,1,0.15
2020-12-16,2020-12-17,Long,1,0.52
2020-12-17,2020-12-18,Long,1,-0.37
2020-12-18,2020-12-21,Long,3,-0.33
2020-12-21,2020-12-22,Long,1,-0.16
2020-12-22,2020-12-24,Long,2,0.44
2020-12-24,2020-12-25,Long,1,0.0
2020-12-25,2020-12-30,Long,5,0.76
2020-12-30,2020-12-31,Long,1,0.48
2020-12-31,2021-01-01,Long,1,0.0
2021-01-01,2021-01-04,Long,3,-1.27
2021-01-04,2021-01-05,Long,1,0.65
2021-01-05,2021-01-06,Long,1,0.56
2021-01-06,2021-01-08,Long,2,1.94
2021-01-08,2021-01-11,Long,3,-0.64
2021-01-11,2021-01-13,Long,2,0.27
2021-01-13,2021-01-14,Long,1,-0.33
2021-01-14,2021-01-15,Long,1,-0.69
2021-01-15,2021-01-18,Long,3,0.0
2021-01-18,2021-01-20,Long,2,2.08
2021-01-20,2021-01-21,Long,1,0.09
2021-01-21,2021-01-22,Long,1,-0.33
2021-01-22,2021-01-25,Long,3,0.38
2021-01-25,2021-01-26,Long,1,-0.15
2021-01-26,2021-01-27,Long,1,-2.34
2021-01-27,2021-01-28,Long,1,0.81
2021-01-28,2021-01-29,Long,1,-1.9
2021-01-29,2021-02-01,Long,3,1.58
2021-02-01,2021-02-02,Long,1,1.34
2021-02-02,2021-02-03,Long,1,0.07
2021-02-03,2021-02-04,Long,1,1.09
2021-02-04,2021-02-05,Long,1,0.37
2021-02-05,2021-02-08,Long,3,0.68
2021-02-08,2021-02-09,Long,1,-0.06
2021-02-09,2021-02-10,Long,1,-0.04
2021-02-10,2021-02-11,Long,1,0.15
2021-02-11,2021-02-12,Long,1,0.46
2021-02-12,2021-02-15,Long,3,0.0
2021-02-15,2021-02-16,Long,1,-0.08
2021-02-16,2021-02-18,Long,2,-0.37
2021-02-18,2021-02-19,Long,1,-0.17
2021-02-19,2021-02-22,Long,3,-0.72
2021-02-22,2021-02-23,Long,1,0.11
2021-02-23,2021-02-24,Long,1,1.03
2021-02-24,2021-02-25,Long,1,-2.22
2021-02-25,2021-02-26,Long,1,-0.48
2021-02-26,2021-03-01,Long,3,2.25
2021-03-01,2021-03-02,Long,1,-0.73
2021-03-02,2021-03-03,Long,1,-1.25
2021-03-03,2021-03-04,Long,1,-1.16
2021-03-04,2021-03-05,Long,1,1.71
2021-03-05,2021-03-08,Long,3,-0.47
2021-03-08,2021-03-09,Long,1,1.34
2021-03-09,2021-03-10,Long,1,0.59
2021-03-10,2021-03-11,Long,1,0.96
2021-03-11,2021-03-12,Long,1,0.13
2021-03-12,2021-03-15,Long,3,0.56
2021-03-15,2021-03-16,Long,1,-0.12
2021-03-16,2021-03-17,Long,1,0.31
2021-03-17,2021-03-19,Long,2,-1.47
2021-03-19,2021-03-22,Long,3,0.6
2021-03-22,2021-03-23,Long,1,-0.59
2021-03-23,2021-03-24,Long,1,-0.36
2021-03-24,2021-03-25,Long,1,0.36
2021-03-25,2021-03-26,Long,1,1.08
2021-03-26,2021-03-29,Long,3,-0.04
